image_id,game_id,name,release_date,rating,genres,player_perspectives,platforms
kqkixazzsokqgoxmuish,123,World of Warcraft,1101168000,83.86097131515847,"Role-playing (RPG), Adventure",Third person,"[6, 14]"
jkx0hgiitlarrhewounf,123,World of Warcraft,1101168000,83.86097131515847,"Role-playing (RPG), Adventure",Third person,"[6, 14]"
sccqj5,123,World of Warcraft,1101168000,83.86097131515847,"Role-playing (RPG), Adventure",Third person,"[6, 14]"
sccqj6,123,World of Warcraft,1101168000,83.86097131515847,"Role-playing (RPG), Adventure",Third person,"[6, 14]"
sccqj7,123,World of Warcraft,1101168000,83.86097131515847,"Role-playing (RPG), Adventure",Third person,"[6, 14]"
sccqj8,123,World of Warcraft,1101168000,83.86097131515847,"Role-playing (RPG), Adventure",Third person,"[6, 14]"
sc89pv,480,Silent Hill,919814400,83.85053333103386,"Puzzle, Adventure",Third person,"[9, 7, 38]"
sc89pu,480,Silent Hill,919814400,83.85053333103386,"Puzzle, Adventure",Third person,"[9, 7, 38]"
sc89pt,480,Silent Hill,919814400,83.85053333103386,"Puzzle, Adventure",Third person,"[9, 7, 38]"
sc89pr,480,Silent Hill,919814400,83.85053333103386,"Puzzle, Adventure",Third person,"[9, 7, 38]"
sc89ps,480,Silent Hill,919814400,83.85053333103386,"Puzzle, Adventure",Third person,"[9, 7, 38]"
sc89pw,480,Silent Hill,919814400,83.85053333103386,"Puzzle, Adventure",Third person,"[9, 7, 38]"
sc89pz,480,Silent Hill,919814400,83.85053333103386,"Puzzle, Adventure",Third person,"[9, 7, 38]"
sc89py,480,Silent Hill,919814400,83.85053333103386,"Puzzle, Adventure",Third person,"[9, 7, 38]"
sc89px,480,Silent Hill,919814400,83.85053333103386,"Puzzle, Adventure",Third person,"[9, 7, 38]"
ahzfeu5f0xwtshma0lt8,549,God of War,1111449600,83.59243539103187,"Puzzle, Hack and slash/Beat 'em up, Adventure",Third person,[8]
rewytwkukyvkcs6mlzsq,549,God of War,1111449600,83.59243539103187,"Puzzle, Hack and slash/Beat 'em up, Adventure",Third person,[8]
j11tguq3dy5fqmpsipsp,549,God of War,1111449600,83.59243539103187,"Puzzle, Hack and slash/Beat 'em up, Adventure",Third person,[8]
scibe2,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibe3,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibe4,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibe5,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibe6,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibe7,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibei,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibej,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibek,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibel,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
scibem,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
sciben,880,Resident Evil 2,885340800,83.48437953272034,"Shooter, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
belgt59onk6hro6et0ji,15,Fallout 3,1225152000,83.46234290545408,"Shooter, Role-playing (RPG)","First person, Third person","[9, 6, 12]"
j6vczdq7svdvttebwykb,15,Fallout 3,1225152000,83.46234290545408,"Shooter, Role-playing (RPG)","First person, Third person","[9, 6, 12]"
opjyvwt6eysdgpwbfsmt,15,Fallout 3,1225152000,83.46234290545408,"Shooter, Role-playing (RPG)","First person, Third person","[9, 6, 12]"
nfky0otqolphaqwu72ad,15,Fallout 3,1225152000,83.46234290545408,"Shooter, Role-playing (RPG)","First person, Third person","[9, 6, 12]"
u5ohhrd1rhgjsmtfazh1,15,Fallout 3,1225152000,83.46234290545408,"Shooter, Role-playing (RPG)","First person, Third person","[9, 6, 12]"
syifc6ldigzz0fabhaz5,1048,Hitman: Blood Money,1148601600,83.30569999769332,Shooter,"First person, Third person","[11, 6, 12, 8]"
uapof8nyj3myiglj3ktf,1048,Hitman: Blood Money,1148601600,83.30569999769332,Shooter,"First person, Third person","[11, 6, 12, 8]"
nwh2kytzcuvyjqbvltdj,1048,Hitman: Blood Money,1148601600,83.30569999769332,Shooter,"First person, Third person","[11, 6, 12, 8]"
sblvoeyd8wybwqh7kvfx,1048,Hitman: Blood Money,1148601600,83.30569999769332,Shooter,"First person, Third person","[11, 6, 12, 8]"
ysiptmvxtdihfzbicnea,1048,Hitman: Blood Money,1148601600,83.30569999769332,Shooter,"First person, Third person","[11, 6, 12, 8]"
sc87am,5761,Burnout 3: Takedown,1094169600,82.87148313595621,Racing,"First person, Third person","[11, 8]"
scsofd,5761,Burnout 3: Takedown,1094169600,82.87148313595621,Racing,"First person, Third person","[11, 8]"
scsofe,5761,Burnout 3: Takedown,1094169600,82.87148313595621,Racing,"First person, Third person","[11, 8]"
scsoff,5761,Burnout 3: Takedown,1094169600,82.87148313595621,Racing,"First person, Third person","[11, 8]"
yyl7tkgia6nktpurwf0x,438,Rome: Total War,1095811200,82.75682867475915,"Real Time Strategy (RTS), Simulator, Strategy, Turn-based strategy (TBS), Tactical",Bird view / Isometric,"[34, 6, 39, 14]"
qo6ouyown1s5lvh8kwmg,438,Rome: Total War,1095811200,82.75682867475915,"Real Time Strategy (RTS), Simulator, Strategy, Turn-based strategy (TBS), Tactical",Bird view / Isometric,"[34, 6, 39, 14]"
ohmkq4wnvc4itp93fe4f,438,Rome: Total War,1095811200,82.75682867475915,"Real Time Strategy (RTS), Simulator, Strategy, Turn-based strategy (TBS), Tactical",Bird view / Isometric,"[34, 6, 39, 14]"
ljkraib86a9t5w7vzw5h,438,Rome: Total War,1095811200,82.75682867475915,"Real Time Strategy (RTS), Simulator, Strategy, Turn-based strategy (TBS), Tactical",Bird view / Isometric,"[34, 6, 39, 14]"
tm4yardv53tbpq5erhib,438,Rome: Total War,1095811200,82.75682867475915,"Real Time Strategy (RTS), Simulator, Strategy, Turn-based strategy (TBS), Tactical",Bird view / Isometric,"[34, 6, 39, 14]"
qzgxs5t8zw40o2m290li,80,The Witcher,1193356800,82.2683044283421,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[6, 14]"
qwrg0zmgl3hue6zs8bbb,80,The Witcher,1193356800,82.2683044283421,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[6, 14]"
jquhmu9izv8i2zf3tb8l,80,The Witcher,1193356800,82.2683044283421,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[6, 14]"
jhc0fbq7v6xnwqs9c4pm,80,The Witcher,1193356800,82.2683044283421,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[6, 14]"
ekchkvznt1pkre0cvbpl,80,The Witcher,1193356800,82.2683044283421,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[6, 14]"
dupcvfbrc7ermbgqqxlm,836,Prince of Persia: The Sands of Time,1068508800,81.97122473034844,"Platform, Puzzle, Adventure",Third person,"[11, 9, 21, 6, 8]"
u6rauppfnoluduuqjgwy,836,Prince of Persia: The Sands of Time,1068508800,81.97122473034844,"Platform, Puzzle, Adventure",Third person,"[11, 9, 21, 6, 8]"
j9d2pk3hffc1rhb1xj17,836,Prince of Persia: The Sands of Time,1068508800,81.97122473034844,"Platform, Puzzle, Adventure",Third person,"[11, 9, 21, 6, 8]"
gzl9to1j0xzo2eq6nvek,836,Prince of Persia: The Sands of Time,1068508800,81.97122473034844,"Platform, Puzzle, Adventure",Third person,"[11, 9, 21, 6, 8]"
cmqqfjoxeu9qtyzjxbli,836,Prince of Persia: The Sands of Time,1068508800,81.97122473034844,"Platform, Puzzle, Adventure",Third person,"[11, 9, 21, 6, 8]"
ggvkkgfccrlcgoduwnpc,3,Thief: Deadly Shadows,1085443200,81.89630930040019,"Shooter, Simulator, Adventure","First person, Third person","[11, 6]"
ynrqiomcxtdigktqlnpd,3,Thief: Deadly Shadows,1085443200,81.89630930040019,"Shooter, Simulator, Adventure","First person, Third person","[11, 6]"
ccvyu2a3t0ehowio0kcs,3,Thief: Deadly Shadows,1085443200,81.89630930040019,"Shooter, Simulator, Adventure","First person, Third person","[11, 6]"
pcdj2kkzs7ydwrxtgszs,3,Thief: Deadly Shadows,1085443200,81.89630930040019,"Shooter, Simulator, Adventure","First person, Third person","[11, 6]"
z8gvh3ozti5ct86ckhzo,3,Thief: Deadly Shadows,1085443200,81.89630930040019,"Shooter, Simulator, Adventure","First person, Third person","[11, 6]"
sc9fd0,425,Final Fantasy VIII,918691200,81.51467653705939,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[9, 46, 7, 38]"
sc9fd5,425,Final Fantasy VIII,918691200,81.51467653705939,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[9, 46, 7, 38]"
sc9fd1,425,Final Fantasy VIII,918691200,81.51467653705939,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[9, 46, 7, 38]"
sc9fd2,425,Final Fantasy VIII,918691200,81.51467653705939,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[9, 46, 7, 38]"
sc9fd3,425,Final Fantasy VIII,918691200,81.51467653705939,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[9, 46, 7, 38]"
sc9fd4,425,Final Fantasy VIII,918691200,81.51467653705939,"Role-playing (RPG), Adventure","Third person, Bird view / Isometric","[9, 46, 7, 38]"
hklcrbypjwduceigroik,914,Tony Hawk's Pro Skater 3,1004227200,81.47711266478404,Sport,Third person,"[11, 21, 6, 14, 8]"
c0gwynkji2mcuvz410g8,914,Tony Hawk's Pro Skater 3,1004227200,81.47711266478404,Sport,Third person,"[11, 21, 6, 14, 8]"
lrtfkqbptlydnkfvmwmg,914,Tony Hawk's Pro Skater 3,1004227200,81.47711266478404,Sport,Third person,"[11, 21, 6, 14, 8]"
luqw5zzljwgxdaznimog,914,Tony Hawk's Pro Skater 3,1004227200,81.47711266478404,Sport,Third person,"[11, 21, 6, 14, 8]"
gutc9vsstkxumzkmw3jj,914,Tony Hawk's Pro Skater 3,1004227200,81.47711266478404,Sport,Third person,"[11, 21, 6, 14, 8]"
jfcrdcguoxfuldo5blr3,966,Resident Evil 3: Nemesis,937958400,80.65521355357836,"Shooter, Puzzle, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
v5taxpsxbengllwhep6n,966,Resident Evil 3: Nemesis,937958400,80.65521355357836,"Shooter, Puzzle, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
ngjabdx9cx5zpwi8p3ea,966,Resident Evil 3: Nemesis,937958400,80.65521355357836,"Shooter, Puzzle, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
mfy5tjimkowdsjmkx4tj,966,Resident Evil 3: Nemesis,937958400,80.65521355357836,"Shooter, Puzzle, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
rvjb70g68lwwehqnqpa9,966,Resident Evil 3: Nemesis,937958400,80.65521355357836,"Shooter, Puzzle, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
wiwmyubr1753px6p5emi,966,Resident Evil 3: Nemesis,937958400,80.65521355357836,"Shooter, Puzzle, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
dac3qjahaxymbnuh4j18,966,Resident Evil 3: Nemesis,937958400,80.65521355357836,"Shooter, Puzzle, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
ptgwkx3xebyhs2lqkg0a,966,Resident Evil 3: Nemesis,937958400,80.65521355357836,"Shooter, Puzzle, Adventure",Third person,"[9, 21, 6, 46, 7, 38, 23]"
ilnxskvdmkhl3flo7bnp,273,Unreal,895795200,80.6444316144676,"Shooter, Platform",First person,"[6, 14, 416]"
p7xmrhtcomh9g4qvkto7,273,Unreal,895795200,80.6444316144676,"Shooter, Platform",First person,"[6, 14, 416]"
scljdo,273,Unreal,895795200,80.6444316144676,"Shooter, Platform",First person,"[6, 14, 416]"
scqkvk,296,Crysis,1194912000,80.52417181700015,"Shooter, Adventure",First person,"[9, 6, 12]"
scqkvm,296,Crysis,1194912000,80.52417181700015,"Shooter, Adventure",First person,"[9, 6, 12]"
scqkvn,296,Crysis,1194912000,80.52417181700015,"Shooter, Adventure",First person,"[9, 6, 12]"
scqkvj,296,Crysis,1194912000,80.52417181700015,"Shooter, Adventure",First person,"[9, 6, 12]"
scqkvl,296,Crysis,1194912000,80.52417181700015,"Shooter, Adventure",First person,"[9, 6, 12]"
sctnfv,296,Crysis,1194912000,80.52417181700015,"Shooter, Adventure",First person,"[9, 6, 12]"
sctnfw,296,Crysis,1194912000,80.52417181700015,"Shooter, Adventure",First person,"[9, 6, 12]"
sctkqi,296,Crysis,1194912000,80.52417181700015,"Shooter, Adventure",First person,"[9, 6, 12]"
scc9gr,1156,Tomb Raider II,880070400,80.27000786598154,"Shooter, Platform, Puzzle, Adventure",Third person,"[9, 6, 14, 7, 38]"
scc9gs,1156,Tomb Raider II,880070400,80.27000786598154,"Shooter, Platform, Puzzle, Adventure",Third person,"[9, 6, 14, 7, 38]"
scc9gt,1156,Tomb Raider II,880070400,80.27000786598154,"Shooter, Platform, Puzzle, Adventure",Third person,"[9, 6, 14, 7, 38]"
scc9gq,1156,Tomb Raider II,880070400,80.27000786598154,"Shooter, Platform, Puzzle, Adventure",Third person,"[9, 6, 14, 7, 38]"
scc9gp,1156,Tomb Raider II,880070400,80.27000786598154,"Shooter, Platform, Puzzle, Adventure",Third person,"[9, 6, 14, 7, 38]"
ntobpmtenfzasaxryayd,234,Guild Wars,1117065600,79.75422828869172,"Role-playing (RPG), Strategy, Adventure","First person, Third person, Bird view / Isometric",[6]
fqd3rzlogpv2xkotkzh2,234,Guild Wars,1117065600,79.75422828869172,"Role-playing (RPG), Strategy, Adventure","First person, Third person, Bird view / Isometric",[6]
z7lmgcl7wxfmz9lemy5x,234,Guild Wars,1117065600,79.75422828869172,"Role-playing (RPG), Strategy, Adventure","First person, Third person, Bird view / Isometric",[6]
bpxne7puintutyr8b8tb,234,Guild Wars,1117065600,79.75422828869172,"Role-playing (RPG), Strategy, Adventure","First person, Third person, Bird view / Isometric",[6]
sapaqogmut8s7qjso6jv,234,Guild Wars,1117065600,79.75422828869172,"Role-playing (RPG), Strategy, Adventure","First person, Third person, Bird view / Isometric",[6]
scepfb,1576,Spyro the Dragon,905299200,78.54182242264095,"Platform, Adventure",Third person,"[9, 7, 38]"
scepfc,1576,Spyro the Dragon,905299200,78.54182242264095,"Platform, Adventure",Third person,"[9, 7, 38]"
scepf9,1576,Spyro the Dragon,905299200,78.54182242264095,"Platform, Adventure",Third person,"[9, 7, 38]"
scepfa,1576,Spyro the Dragon,905299200,78.54182242264095,"Platform, Adventure",Third person,"[9, 7, 38]"
p4u78utviaojwj8ux0mh,307,Counter-Strike: Source,1099267200,78.33206208866567,Shooter,First person,"[3, 6, 14]"
mqwk9zuo1edj2wbmjf98,307,Counter-Strike: Source,1099267200,78.33206208866567,Shooter,First person,"[3, 6, 14]"
ohafqlueosmaza9dtzpa,307,Counter-Strike: Source,1099267200,78.33206208866567,Shooter,First person,"[3, 6, 14]"
ajtneoivbdbfkfebhorj,307,Counter-Strike: Source,1099267200,78.33206208866567,Shooter,First person,"[3, 6, 14]"
zplhzhsugfsgwsgpmyts,307,Counter-Strike: Source,1099267200,78.33206208866567,Shooter,First person,"[3, 6, 14]"
scmxy1,225246,The Sims 2,1130112000,77.66329345892291,"Role-playing (RPG), Simulator, Strategy, Adventure","First person, Third person, Bird view / Isometric","[11, 21, 8]"
scmxy2,225246,The Sims 2,1130112000,77.66329345892291,"Role-playing (RPG), Simulator, Strategy, Adventure","First person, Third person, Bird view / Isometric","[11, 21, 8]"
scmxy3,225246,The Sims 2,1130112000,77.66329345892291,"Role-playing (RPG), Simulator, Strategy, Adventure","First person, Third person, Bird view / Isometric","[11, 21, 8]"
sc6vme,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmi,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmf,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmg,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmd,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc6vmh,2971,Lineage II,1064966400,75.08929956156314,"Role-playing (RPG), Adventure",Third person,[6]
sc8fra,21911,LittleBigPlanet,1258416000,74.05245509364028,"Platform, Puzzle, Adventure",Side view,[38]
sc8frb,21911,LittleBigPlanet,1258416000,74.05245509364028,"Platform, Puzzle, Adventure",Side view,[38]
sc8frc,21911,LittleBigPlanet,1258416000,74.05245509364028,"Platform, Puzzle, Adventure",Side view,[38]
sc8frd,21911,LittleBigPlanet,1258416000,74.05245509364028,"Platform, Puzzle, Adventure",Side view,[38]
vc7aart1lh126zay0bht,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
yzvxp1kl4cyyepaip8rq,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
dzl38kiyengi9xykvjvm,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
vk3hdbmtvtvp4n49y0zb,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
ystcwk7tz9vbywph3bqk,128,Assassin's Creed,1194912000,73.25542819173917,"Platform, Adventure",Third person,"[9, 12]"
y80lcgfrhah0cv3u0bcb,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
jntqkmil5fd8riq0b56s,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
lworknq38b9yhzqnpdjp,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
gnmj1uc4gmiuhcb5ihx2,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
ese5mvgiiv0lpzgzdbej,1876,Spore,1220486400,72.4970500521454,"Real Time Strategy (RTS), Role-playing (RPG), Simulator, Strategy, Adventure","Third person, Bird view / Isometric","[6, 14]"
hh3dpuxkeg5sxt5etjyw,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
cmsyualloecuawmj4dc2,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
boaivf8bvafr9wohps1e,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
amz80bteucdquadhxeoc,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
dh6cylhwlb9lgn59ysya,42,Deus Ex: Invisible War,1070323200,62.53353582714934,"Shooter, Role-playing (RPG)",First person,"[11, 6]"
